id,url
au517,http://dbpedia.org/resource/Gor%C3%85%C2%8D_Taniguchi
au518,http://dbpedia.org/resource/Gordon_Korman
au519,http://dbpedia.org/resource/Gorillaz
au520,http://dbpedia.org/resource/Gosho_Aoyama
au521,http://dbpedia.org/resource/Graciliano_Ramos
au522,http://dbpedia.org/resource/Graham_Greene
au523,http://dbpedia.org/resource/Graham_Hancock
au524,http://dbpedia.org/resource/Greg_Behrendt
au525,http://dbpedia.org/resource/Gregory_Maguire
au526,http://dbpedia.org/resource/Grigore_Vieru
au527,http://dbpedia.org/resource/Gurcharan_Das
au528,http://dbpedia.org/resource/Guru_Thakur
au529,http://dbpedia.org/resource/Gustave_Flaubert
au530,http://dbpedia.org/resource/Guy_Gavriel_Kay
au531,http://dbpedia.org/resource/Guy_de_Maupassant
au532,http://dbpedia.org/resource/Gwyn_Hyman_Rubio
au533,http://dbpedia.org/resource/H._G._Wells
au534,http://dbpedia.org/resource/H._P._Lovecraft
au535,http://dbpedia.org/resource/HDStarcraft
au536,http://dbpedia.org/resource/Hailey_Abbott
au537,http://dbpedia.org/resource/Hamka
au538,http://dbpedia.org/resource/Hampton_Sides
au539,http://dbpedia.org/resource/Han_Nolan
au540,http://dbpedia.org/resource/Hank_Moody
au541,http://dbpedia.org/resource/Hans_Christian_Andersen
au542,http://dbpedia.org/resource/Harivansh_Rai_Bachchan
au543,http://dbpedia.org/resource/Harlan_Coben
au544,http://dbpedia.org/resource/Harold_Keith
au545,http://dbpedia.org/resource/Harold_Kushner
au546,http://dbpedia.org/resource/Harold_McGee
au547,http://dbpedia.org/resource/Harold_Pinter
au548,http://dbpedia.org/resource/Harper_Lee
au549,http://dbpedia.org/resource/Harry_Turtledove
au550,http://dbpedia.org/resource/Haruki_Murakami
au551,http://dbpedia.org/resource/Heather_Brewer
au552,http://dbpedia.org/resource/Heather_O%27Neill
au553,http://dbpedia.org/resource/Heather_Wells
au554,http://dbpedia.org/resource/Helen_Gurley_Brown
au555,http://dbpedia.org/resource/Henry_Beard
au556,http://dbpedia.org/resource/Henry_David_Thoreau
au557,http://dbpedia.org/resource/Henry_Fielding
au558,http://dbpedia.org/resource/Henry_James
au559,http://dbpedia.org/resource/Henry_Rollins
au560,http://dbpedia.org/resource/Herman_Melville
au561,http://dbpedia.org/resource/Herman_Wouk
au562,http://dbpedia.org/resource/Hermann_Hesse
au563,http://dbpedia.org/resource/Hideaki_Sena
au564,http://dbpedia.org/resource/Higuchi_Tachibana
au565,http://dbpedia.org/resource/Hilari_Bell
au566,http://dbpedia.org/resource/Hilary_Mantel
au567,http://dbpedia.org/resource/Hill_Harper
au568,http://dbpedia.org/resource/Hillary_Rodham_Clinton
au569,http://dbpedia.org/resource/Hiromu_Arakawa
au570,http://dbpedia.org/resource/Hiroya_Oku
au571,http://dbpedia.org/resource/Hiroyuki_Takei
au572,http://dbpedia.org/resource/Hisaya_Nakajo
au573,http://dbpedia.org/resource/Holly_Black
au574,http://dbpedia.org/resource/Homer
au575,http://dbpedia.org/resource/Homer_Hickam
au576,http://dbpedia.org/resource/Horace_Walpole
au577,http://dbpedia.org/resource/Horacio_Quiroga
au578,http://dbpedia.org/resource/Howard_Bloom
au579,http://dbpedia.org/resource/Hubert_Selby%2C_Jr.
au580,http://dbpedia.org/resource/Hugh_Johnson_%28wine_writer%29
au581,http://dbpedia.org/resource/Hunter_S._Thompson
au582,http://dbpedia.org/resource/Iain_Banks
au583,http://dbpedia.org/resource/Ian_Christe
au584,http://dbpedia.org/resource/Ian_Curtis
au585,http://dbpedia.org/resource/Ian_McEwan
au586,http://dbpedia.org/resource/Ian_Serraillier
au587,http://dbpedia.org/resource/Ibuki_Haneda
au588,http://dbpedia.org/resource/Ichir%C3%85%C2%8D_%C3%85%C2%8Ckouchi
au589,http://dbpedia.org/resource/Ilona_Andrews
au590,http://dbpedia.org/resource/Immanuel_Kant
au591,http://dbpedia.org/resource/Inio_Asano
au592,http://dbpedia.org/resource/Irene_Hunt
au593,http://dbpedia.org/resource/Irma_S._Rombauer
au594,http://dbpedia.org/resource/Irvine_Welsh
au595,http://dbpedia.org/resource/Isaac_Asimov
au596,http://dbpedia.org/resource/Isabel_Allende
au597,http://dbpedia.org/resource/Ishmael_Beah
au598,http://dbpedia.org/resource/Isobelle_Carmody
au599,http://dbpedia.org/resource/Italo_Calvino
au600,http://dbpedia.org/resource/Ivo_Andri%C3%84%C2%87
au601,http://dbpedia.org/resource/Iyanla_Vanzant
au602,http://dbpedia.org/resource/J-vibe
au603,http://dbpedia.org/resource/J._D._Salinger
au604,http://dbpedia.org/resource/J._G._Ballard
au605,http://dbpedia.org/resource/J._K._Rowling
au606,http://dbpedia.org/resource/J._M._Barrie
au607,http://dbpedia.org/resource/J._M._Coetzee
au608,http://dbpedia.org/resource/J._R._Moehringer
au609,http://dbpedia.org/resource/J._R._R._Tolkien
au610,http://dbpedia.org/resource/Jack_Canfield
au611,http://dbpedia.org/resource/Jack_Kerouac
au612,http://dbpedia.org/resource/Jack_London
au613,http://dbpedia.org/resource/Jack_Vance
au614,http://dbpedia.org/resource/Jackie_Collins
au615,http://dbpedia.org/resource/Jaclyn_Moriarty
au616,http://dbpedia.org/resource/Jacqueline_Susann
au617,http://dbpedia.org/resource/Jacqueline_Wilson
au618,http://dbpedia.org/resource/Jacques_Steinberg
au619,http://dbpedia.org/resource/Jaime_Bayly
au620,http://dbpedia.org/resource/Jaime_Sabines
au621,http://dbpedia.org/resource/James_Baldwin
au622,http://dbpedia.org/resource/James_Bradley_%28author%29
au623,http://dbpedia.org/resource/James_C._Collins
au624,http://dbpedia.org/resource/James_Clavell
au625,http://dbpedia.org/resource/James_D._Houston
au626,http://dbpedia.org/resource/James_Dashner
au627,http://dbpedia.org/resource/James_Ellroy
au628,http://dbpedia.org/resource/James_Frey
au629,http://dbpedia.org/resource/James_George_Frazer
au630,http://dbpedia.org/resource/James_Herbert_Brennan
au631,http://dbpedia.org/resource/James_Herriot
au632,http://dbpedia.org/resource/James_Hilton_%28novelist%29
au633,http://dbpedia.org/resource/James_Joyce
au634,http://dbpedia.org/resource/James_Kakalios
au635,http://dbpedia.org/resource/James_McBride_%28writer%29
au636,http://dbpedia.org/resource/James_Patterson
au637,http://dbpedia.org/resource/James_Redfield
au638,http://dbpedia.org/resource/James_Rollins
au639,http://dbpedia.org/resource/James_St._James
au640,http://dbpedia.org/resource/James_W._Loewen
au641,http://dbpedia.org/resource/Jamie_Keiles
au642,http://dbpedia.org/resource/Jan_Smuts
au643,http://dbpedia.org/resource/Jancis_Robinson
au644,http://dbpedia.org/resource/Jandy_Nelson
au645,http://dbpedia.org/resource/Jane_Austen
au646,http://dbpedia.org/resource/Jane_Green_%28author%29
au647,http://dbpedia.org/resource/Jane_Jacobs
au648,http://dbpedia.org/resource/Janell_Cannon
au649,http://dbpedia.org/resource/Janet_Evanovich
au650,http://dbpedia.org/resource/Janet_Fitch
au651,http://dbpedia.org/resource/Janet_Tashjian
au652,http://dbpedia.org/resource/Janette_Oke
au653,http://dbpedia.org/resource/Janette_Sebring_Lowrey
au654,http://dbpedia.org/resource/Jared_Diamond
au655,http://dbpedia.org/resource/Jason_F._Wright
au656,http://dbpedia.org/resource/Jasper_Fforde
au657,http://dbpedia.org/resource/Jawaharlal_Nehru
au658,http://dbpedia.org/resource/Jay_Anson
au659,http://dbpedia.org/resource/Jean-Dominique_Bauby
au660,http://dbpedia.org/resource/Jean-Jacques_Rousseau
au661,http://dbpedia.org/resource/Jean-Paul_Sartre
au662,http://dbpedia.org/resource/Jean_Baudrillard
au663,http://dbpedia.org/resource/Jean_Craighead_George
au664,http://dbpedia.org/resource/Jean_Ferris
au665,http://dbpedia.org/resource/Jean_M._Auel
au666,http://dbpedia.org/resource/Jean_Rhys
au667,http://dbpedia.org/resource/Jean_Sasson
au668,http://dbpedia.org/resource/Jeanette_Winterson
au669,http://dbpedia.org/resource/Jeaniene_Frost
au670,http://dbpedia.org/resource/Jeanne_DuPrau
au671,http://dbpedia.org/resource/Jeanne_Wakatsuki_Houston
au672,http://dbpedia.org/resource/Jeannette_Walls
au673,http://dbpedia.org/resource/Jed_Rubenfeld
au674,http://dbpedia.org/resource/Jeff_Kinney_%28writer%29
au675,http://dbpedia.org/resource/Jeff_Lindsay_%28writer%29
au676,http://dbpedia.org/resource/Jeff_Noon
au677,http://dbpedia.org/resource/Jeffrey_Archer
au678,http://dbpedia.org/resource/Jeffrey_Eugenides
au679,http://dbpedia.org/resource/Jeffrey_Sachs
au680,http://dbpedia.org/resource/Jenji_Kohan
au681,http://dbpedia.org/resource/Jennifer_Brown_%28author%29
au682,http://dbpedia.org/resource/Jennifer_Crusie
au683,http://dbpedia.org/resource/Jennifer_Donnelly
au684,http://dbpedia.org/resource/Jennifer_Rowe
au685,http://dbpedia.org/resource/Jennifer_Weiner
au686,http://dbpedia.org/resource/Jennings_Michael_Burch
au687,http://dbpedia.org/resource/Jenny_Downham
au688,http://dbpedia.org/resource/Jeremy_Clarkson
au689,http://dbpedia.org/resource/Jeremy_Narby
au690,http://dbpedia.org/resource/Jerome_K._Jerome
au691,http://dbpedia.org/resource/Jerry_Coyne
au692,http://dbpedia.org/resource/Jerry_Spinelli
au693,http://dbpedia.org/resource/Jerzy_Kosi%C3%85%C2%84ski
au694,http://dbpedia.org/resource/Jes%C3%BAs_Land%C3%A1buru
au695,http://dbpedia.org/resource/Jessica_Zafra
au696,http://dbpedia.org/resource/Jhumpa_Lahiri
au697,http://dbpedia.org/resource/Ji-li_Jiang
au698,http://dbpedia.org/resource/Jill_Bolte_Taylor
au699,http://dbpedia.org/resource/Jilliane_Hoffman
au700,http://dbpedia.org/resource/Jim_Benton
au701,http://dbpedia.org/resource/Jim_Butcher
au702,http://dbpedia.org/resource/Jim_Carroll
au703,http://dbpedia.org/resource/Jim_Davis_%28cartoonist%29
au704,http://dbpedia.org/resource/Jimmy_Buffett
au705,http://dbpedia.org/resource/Joan_Bauer_%28novelist%29
au706,http://dbpedia.org/resource/Joan_Didion
au707,http://dbpedia.org/resource/Joanne_Harris
au708,http://dbpedia.org/resource/Joaquim_Maria_Machado_de_Assis
au709,http://dbpedia.org/resource/Jodi_Picoult
au710,http://dbpedia.org/resource/Joe_Abercrombie
au711,http://dbpedia.org/resource/Joe_Haldeman
au712,http://dbpedia.org/resource/Joe_Schreiber
au713,http://dbpedia.org/resource/Joel_Osteen
au714,http://dbpedia.org/resource/Joey_Goebel
au715,http://dbpedia.org/resource/Johann_David_Wyss
au716,http://dbpedia.org/resource/Johann_Wolfgang_von_Goethe
au717,http://dbpedia.org/resource/Johanna_Spyri
au718,http://dbpedia.org/resource/John_Ajvide_Lindqvist
au719,http://dbpedia.org/resource/John_Archambault
au720,http://dbpedia.org/resource/John_Berendt
au721,http://dbpedia.org/resource/John_Boyne
au722,http://dbpedia.org/resource/John_C._Maxwell
au723,http://dbpedia.org/resource/John_Cleland
au724,http://dbpedia.org/resource/John_Connolly_%28author%29
au725,http://dbpedia.org/resource/John_Elder_Robison
au726,http://dbpedia.org/resource/John_F._Kennedy
au727,http://dbpedia.org/resource/John_Fante
au728,http://dbpedia.org/resource/John_Feinstein
au729,http://dbpedia.org/resource/John_Fowles
au730,http://dbpedia.org/resource/John_Foxe
au731,http://dbpedia.org/resource/John_Galsworthy
au732,http://dbpedia.org/resource/John_Gorrie_%28director%29
au733,http://dbpedia.org/resource/John_Green_%28author%29
au734,http://dbpedia.org/resource/John_Grisham
au735,http://dbpedia.org/resource/John_Hodgman
au736,http://dbpedia.org/resource/John_Howard_Griffin
au737,http://dbpedia.org/resource/John_Hughes_%28writer%29
au738,http://dbpedia.org/resource/John_Irving
au739,http://dbpedia.org/resource/John_Keel
au740,http://dbpedia.org/resource/John_Kennedy_Toole
au741,http://dbpedia.org/resource/John_Knowles
au742,http://dbpedia.org/resource/John_Lennon
au743,http://dbpedia.org/resource/John_Linder
au744,http://dbpedia.org/resource/John_Lloyd_%28producer%29
au745,http://dbpedia.org/resource/John_Maynard_Smith
au746,http://dbpedia.org/resource/John_Milton
au747,http://dbpedia.org/resource/John_Mitchinson_%28researcher%29
au748,http://dbpedia.org/resource/John_Muir
au749,http://dbpedia.org/resource/John_Neihardt
au750,http://dbpedia.org/resource/John_Perkins_%28author%29
au751,http://dbpedia.org/resource/John_Piper_%28theologian%29
au752,http://dbpedia.org/resource/John_Steinbeck
au753,http://dbpedia.org/resource/John_Stuart_Mill
au754,http://dbpedia.org/resource/John_William_Polidori
au755,http://dbpedia.org/resource/John_Wyndham
au756,http://dbpedia.org/resource/John_and_Elizabeth_Sherrill
au757,http://dbpedia.org/resource/John_le_Carr%C3%83%C2%A9
au758,http://dbpedia.org/resource/Joi_Ito
au759,http://dbpedia.org/resource/Jon_Elia
au760,http://dbpedia.org/resource/Jon_Krakauer
au761,http://dbpedia.org/resource/Jon_McGregor
au762,http://dbpedia.org/resource/Jon_Ronson
au763,http://dbpedia.org/resource/Jon_Scieszka
au764,http://dbpedia.org/resource/Jonah_Goldberg
au765,http://dbpedia.org/resource/Jonah_Lehrer
au766,http://dbpedia.org/resource/Jonathan_Franzen
au767,http://dbpedia.org/resource/Jonathan_Harr
au768,http://dbpedia.org/resource/Jonathan_L._Howard
au769,http://dbpedia.org/resource/Jonathan_Larson
au770,http://dbpedia.org/resource/Jonathan_Lethem
au771,http://dbpedia.org/resource/Jonathan_Miller
au772,http://dbpedia.org/resource/Jonathan_Safran_Foer
au773,http://dbpedia.org/resource/Jonathan_Stroud
au774,http://dbpedia.org/resource/Jonathan_Swift
au775,http://dbpedia.org/resource/Jordan_Sonnenblick
au776,http://dbpedia.org/resource/Jorge_Bucay
au777,http://dbpedia.org/resource/Jorge_Luis_Borges
au778,http://dbpedia.org/resource/Jos%C3%83%C2%A9_Maria_de_E%C3%83%C2%A7a_de_Queir%C3%83%C2%B3s
au779,http://dbpedia.org/resource/Jos%C3%83%C2%A9_Rizal
au780,http://dbpedia.org/resource/Jos%C3%83%C2%A9_Saramago
au781,http://dbpedia.org/resource/Jos%C3%A9_Lu%C3%ADs_Peixoto
au782,http://dbpedia.org/resource/Jos%C3%A9_Rodrigues_dos_Santos
au783,http://dbpedia.org/resource/Joseph_Campbell
au784,http://dbpedia.org/resource/Joseph_Conrad
au785,http://dbpedia.org/resource/Joseph_Delaney
au786,http://dbpedia.org/resource/Joseph_Heller
au787,http://dbpedia.org/resource/Joseph_Story
au788,http://dbpedia.org/resource/Joshua_Harris_%28pastor%29
au789,http://dbpedia.org/resource/Joshua_Ravetch
au790,http://dbpedia.org/resource/Josiah_Harlan
au791,http://dbpedia.org/resource/Jostein_Gaarder
au792,http://dbpedia.org/resource/Joy_Fielding
au793,http://dbpedia.org/resource/Joyce_Meyer
au794,http://dbpedia.org/resource/Jude_Watson
au795,http://dbpedia.org/resource/Jude_the_Apostle
au796,http://dbpedia.org/resource/Judi_Barrett
au797,http://dbpedia.org/resource/Judith_Byron_Schachner
au798,http://dbpedia.org/resource/Judith_Kerr
au799,http://dbpedia.org/resource/Judy_Blume
au800,http://dbpedia.org/resource/Jules_Verne
au801,http://dbpedia.org/resource/Julia_Alvarez
au802,http://dbpedia.org/resource/Julia_Child
au803,http://dbpedia.org/resource/Julia_Donaldson
au804,http://dbpedia.org/resource/Julia_de_Burgos
au805,http://dbpedia.org/resource/Julian_Barratt
au806,http://dbpedia.org/resource/Julie_Andrews
au807,http://dbpedia.org/resource/Julie_Anne_Peters
au808,http://dbpedia.org/resource/Julie_Powell
au809,http://dbpedia.org/resource/Juliet_Marillier
au810,http://dbpedia.org/resource/Julio_Cort%C3%83%C2%A1zar
au811,http://dbpedia.org/resource/Julius_Evola
au812,http://dbpedia.org/resource/Jun_Mochizuki
au813,http://dbpedia.org/resource/Junji_Ito
au814,http://dbpedia.org/resource/Junot_D%C3%83%C2%ADaz
au815,http://dbpedia.org/resource/Justin_Bieber
au816,http://dbpedia.org/resource/Justina_Chen
au817,http://dbpedia.org/resource/K%27wan_Foye
au818,http://dbpedia.org/resource/K._A._Applegate
au819,http://dbpedia.org/resource/KL_Going
au820,http://dbpedia.org/resource/Kalki_Krishnamurthy
au821,http://dbpedia.org/resource/Kamala_Markandaya
au822,http://dbpedia.org/resource/Kaori_Yuki
au823,http://dbpedia.org/resource/Karen_Armstrong
au824,http://dbpedia.org/resource/Karen_Blixen
au825,http://dbpedia.org/resource/Karen_Chance
au826,http://dbpedia.org/resource/Karen_Hesse
au827,http://dbpedia.org/resource/Karen_Marie_Moning
au828,http://dbpedia.org/resource/Karen_Miller
au829,http://dbpedia.org/resource/Karl_Marx
au830,http://dbpedia.org/resource/Karuho_Shiina
au831,http://dbpedia.org/resource/Kate_Constable
au832,http://dbpedia.org/resource/Kate_DiCamillo
au833,http://dbpedia.org/resource/Kate_Furnivall
au834,http://dbpedia.org/resource/Katherine_Dunn
au835,http://dbpedia.org/resource/Katherine_Paterson
au836,http://dbpedia.org/resource/Kathryn_Casey
au837,http://dbpedia.org/resource/Kathryn_Stockett
au838,http://dbpedia.org/resource/Kathy_Griffin
au839,http://dbpedia.org/resource/Katsura_Hoshino
au840,http://dbpedia.org/resource/Kazune_Kawahara
au841,http://dbpedia.org/resource/Kazuo_Ishiguro
au842,http://dbpedia.org/resource/Keith_Stern
au843,http://dbpedia.org/resource/Kelley_Armstrong
au844,http://dbpedia.org/resource/Ken_Akamatsu
au845,http://dbpedia.org/resource/Ken_Blanchard
au846,http://dbpedia.org/resource/Ken_Follett
au847,http://dbpedia.org/resource/Kenneth_Grahame
au848,http://dbpedia.org/resource/Kenneth_Oppel
au849,http://dbpedia.org/resource/Kentaro_Yasui
au850,http://dbpedia.org/resource/Keri_Smith
au851,http://dbpedia.org/resource/Kerry_Cohen
au852,http://dbpedia.org/resource/Kerry_Shook
au853,http://dbpedia.org/resource/Kevin_Brooks_%28writer%29
au854,http://dbpedia.org/resource/Kevin_J._Anderson
au855,http://dbpedia.org/resource/Kevin_Mitnick
au856,http://dbpedia.org/resource/Khaled_Hosseini
au857,http://dbpedia.org/resource/Khushwant_Singh
au858,http://dbpedia.org/resource/Kim_Stanley_Robinson
au859,http://dbpedia.org/resource/Kingsley_Amis
au860,http://dbpedia.org/resource/Kiran_Desai
au861,http://dbpedia.org/resource/Kiyo_Kyujyo
au862,http://dbpedia.org/resource/Kiyohiko_Azuma
au863,http://dbpedia.org/resource/Kiyoko_Arai
au864,http://dbpedia.org/resource/Kostas_Karyotakis
au865,http://dbpedia.org/resource/Koushun_Takami
au866,http://dbpedia.org/resource/Kouta_Hirano
au867,http://dbpedia.org/resource/Kristen_Britain
au868,http://dbpedia.org/resource/Kristin_Cashore
au869,http://dbpedia.org/resource/Kristin_Hannah
au870,http://dbpedia.org/resource/Kurt_Vonnegut
au871,http://dbpedia.org/resource/Kyousuke_Motomi
au872,http://dbpedia.org/resource/L.A._Meyer
au873,http://dbpedia.org/resource/L._Frank_Baum
au874,http://dbpedia.org/resource/L._J._Smith_%28author%29
au875,http://dbpedia.org/resource/L._P._Hartley
au876,http://dbpedia.org/resource/Lane_Smith_%28illustrator%29
au877,http://dbpedia.org/resource/Larry_Niven
au878,http://dbpedia.org/resource/Laura_Esquivel
au879,http://dbpedia.org/resource/Laura_Ingalls_Wilder
au880,http://dbpedia.org/resource/Laura_Numeroff
au881,http://dbpedia.org/resource/Laurell_K._Hamilton
au882,http://dbpedia.org/resource/Lauren_Conrad
au883,http://dbpedia.org/resource/Lauren_Oliver
au884,http://dbpedia.org/resource/Lauren_Weisberger
au885,http://dbpedia.org/resource/Laurie_Faria_Stolarz
au886,http://dbpedia.org/resource/Laurie_Halse_Anderson
au887,http://dbpedia.org/resource/Laurie_R._King
au888,http://dbpedia.org/resource/Lawrence_Durrell
au889,http://dbpedia.org/resource/Lawrence_Hill
au890,http://dbpedia.org/resource/Lee_Child
au891,http://dbpedia.org/resource/Lee_Strobel
au892,http://dbpedia.org/resource/Legs_McNeil
au893,http://dbpedia.org/resource/Leif_Enger
au894,http://dbpedia.org/resource/Lemony_Snicket
au895,http://dbpedia.org/resource/Lennart_Hellsing
au896,http://dbpedia.org/resource/Lenny_Bruce
au897,http://dbpedia.org/resource/Leo_Tolstoy
au898,http://dbpedia.org/resource/Leonard_Cohen
au899,http://dbpedia.org/resource/Leonardo_da_Vinci
au900,http://dbpedia.org/resource/Leopold_von_Sacher-Masoch
au901,http://dbpedia.org/resource/Leslie_Feinberg
au902,http://dbpedia.org/resource/Lewis_Black
au903,http://dbpedia.org/resource/Lewis_Carroll
au904,http://dbpedia.org/resource/Lilian_Jackson_Braun
au905,http://dbpedia.org/resource/Lincoln_Child
au906,http://dbpedia.org/resource/Linda_Goodman
au907,http://dbpedia.org/resource/Linwood_Barclay
au908,http://dbpedia.org/resource/Lionel_Shriver
au909,http://dbpedia.org/resource/Lisa_Ann_Sandell
au910,http://dbpedia.org/resource/Lisa_Genova
au911,http://dbpedia.org/resource/Lisa_See
au912,http://dbpedia.org/resource/Lisa_Smedman
au913,http://dbpedia.org/resource/Liviu_Rebreanu
au914,http://dbpedia.org/resource/Lizabeth_Cohen
au915,http://dbpedia.org/resource/Lloyd_Alexander
au916,http://dbpedia.org/resource/Lois_Duncan
au917,http://dbpedia.org/resource/Lois_Lowry
au918,http://dbpedia.org/resource/Lora_Leigh
au919,http://dbpedia.org/resource/Lorenzo_Carcaterra
au920,http://dbpedia.org/resource/Louis-Ferdinand_C%C3%83%C2%A9line
au921,http://dbpedia.org/resource/Louis_L%27Amour
au922,http://dbpedia.org/resource/Louis_Sachar
au923,http://dbpedia.org/resource/Louisa_May_Alcott
au924,http://dbpedia.org/resource/Louise_Fitzhugh
au925,http://dbpedia.org/resource/Louise_Rennison
au926,http://dbpedia.org/resource/Louisette_Bertholle
au927,http://dbpedia.org/resource/Loung_Ung
au928,http://dbpedia.org/resource/Lucian
au929,http://dbpedia.org/resource/Lucy_Maud_Montgomery
au930,http://dbpedia.org/resource/Ludwig_Wittgenstein
au931,http://dbpedia.org/resource/Luigi_Serafini
au932,http://dbpedia.org/resource/Luis_J._Rodriguez
au933,http://dbpedia.org/resource/Luke_Rhinehart
au934,http://dbpedia.org/resource/Luo_Guanzhong
au935,http://dbpedia.org/resource/Lynn_Okamoto
au936,http://dbpedia.org/resource/Lynne_Ewing
au937,http://dbpedia.org/resource/Lynsay_Sands
au938,http://dbpedia.org/resource/M._Alice_LeGrow
au939,http://dbpedia.org/resource/M._M._Kaye
au940,http://dbpedia.org/resource/M._Scott_Peck
au941,http://dbpedia.org/resource/Maddox_%28writer%29
au942,http://dbpedia.org/resource/Madeleine_L%27Engle
au943,http://dbpedia.org/resource/Maggie_Stiefvater
au944,http://dbpedia.org/resource/Mahatma_Gandhi
au945,http://dbpedia.org/resource/Mahmoud_Darwish
au946,http://dbpedia.org/resource/Maitreyi
au947,http://dbpedia.org/resource/Malcolm_Gladwell
au948,http://dbpedia.org/resource/Mamizu_Arisawa
au949,http://dbpedia.org/resource/Marc_Levy
au950,http://dbpedia.org/resource/Marcel_Proust
au951,http://dbpedia.org/resource/Marcus_Aurelius
au952,http://dbpedia.org/resource/Marcus_Sakey
au953,http://dbpedia.org/resource/Marcus_Sedgwick
au954,http://dbpedia.org/resource/Margaret_Atwood
au955,http://dbpedia.org/resource/Margaret_George
au956,http://dbpedia.org/resource/Margaret_Laurence
au957,http://dbpedia.org/resource/Margaret_Mitchell
au958,http://dbpedia.org/resource/Margaret_Peterson_Haddix
au959,http://dbpedia.org/resource/Margaret_Weis
au960,http://dbpedia.org/resource/Margaret_Wise_Brown
au961,http://dbpedia.org/resource/Margery_Williams
au962,http://dbpedia.org/resource/Marguerite_Henry
au963,http://dbpedia.org/resource/Mari_Mancusi
au964,http://dbpedia.org/resource/Maria_V._Snyder
au965,http://dbpedia.org/resource/Marian_Keyes
au966,http://dbpedia.org/resource/Marianne_Curley
au967,http://dbpedia.org/resource/Marianne_Williamson
au968,http://dbpedia.org/resource/Marie_Antoinette
au969,http://dbpedia.org/resource/Marie_Phillips
au970,http://dbpedia.org/resource/Marilyn_Bates
au971,http://dbpedia.org/resource/Marilyn_Manson
au972,http://dbpedia.org/resource/Marin_Sorescu
au973,http://dbpedia.org/resource/Marina_Lewycka
au974,http://dbpedia.org/resource/Mario_Puzo
au975,http://dbpedia.org/resource/Marion_Zimmer_Bradley
au976,http://dbpedia.org/resource/Marisha_Pessl
au977,http://dbpedia.org/resource/Marjorie_Kinnan_Rawlings
au978,http://dbpedia.org/resource/Mark_Haddon
au979,http://dbpedia.org/resource/Mark_Hart
au980,http://dbpedia.org/resource/Mark_Levin
au981,http://dbpedia.org/resource/Mark_Malseed
au982,http://dbpedia.org/resource/Mark_Morford
au983,http://dbpedia.org/resource/Mark_Twain
au984,http://dbpedia.org/resource/Mark_Z._Danielewski
au985,http://dbpedia.org/resource/Marquis_de_Sade
au986,http://dbpedia.org/resource/Marshall_McLuhan
au987,http://dbpedia.org/resource/Martha_Cecilia
au988,http://dbpedia.org/resource/Martha_Stout
au989,http://dbpedia.org/resource/Martin_Heidegger
au990,http://dbpedia.org/resource/Martin_Page_%28author%29
au991,http://dbpedia.org/resource/Martina_Cole
au992,http://dbpedia.org/resource/Mary%2C_Queen_of_Scots
au993,http://dbpedia.org/resource/Mary-Kate_and_Ashley_Olsen
au994,http://dbpedia.org/resource/MaryJanice_Davidson
au995,http://dbpedia.org/resource/Mary_Ann_Shaffer
au996,http://dbpedia.org/resource/Mary_Claire_Helldorfer
au997,http://dbpedia.org/resource/Mary_Downing_Hahn
au998,http://dbpedia.org/resource/Mary_E._Pearson
au999,http://dbpedia.org/resource/Mary_Eleanor_Wilkins_Freeman
au1000,http://dbpedia.org/resource/Mary_Higgins_Clark
au1001,http://dbpedia.org/resource/Mary_Monroe
au1002,http://dbpedia.org/resource/Mary_Norton_%28author%29
au1003,http://dbpedia.org/resource/Mary_O%27Hara_%28author%29
au1004,http://dbpedia.org/resource/Mary_Pipher
au1005,http://dbpedia.org/resource/Mary_Pope_Osborne
au1006,http://dbpedia.org/resource/Mary_Shelley
au1007,http://dbpedia.org/resource/Mary_Stewart_%28novelist%29
au1008,http://dbpedia.org/resource/Mary_Wilkins_Eleanor_Freeman
au1009,http://dbpedia.org/resource/Mary_Wollstonecraft
au1010,http://dbpedia.org/resource/Marya_Hornbacher
au1011,http://dbpedia.org/resource/Masami_Tsuda
au1012,http://dbpedia.org/resource/Masashi_Kishimoto
au1013,http://dbpedia.org/resource/Matsuri_Akino
au1014,http://dbpedia.org/resource/Matsuri_Hino
au1015,http://dbpedia.org/resource/Matt_Ruff
au1016,http://dbpedia.org/resource/Matthew_Lewis_%28writer%29
au1017,http://dbpedia.org/resource/Matthew_Pearl
au1018,http://dbpedia.org/resource/Matthew_Reilly
au1019,http://dbpedia.org/resource/Maureen_Johnson
au1020,http://dbpedia.org/resource/Maurice_Sendak
au1021,http://dbpedia.org/resource/Maurissa_Tancharoen
au1022,http://dbpedia.org/resource/Max_Barry
au1023,http://dbpedia.org/resource/Max_Brooks
au1024,http://dbpedia.org/resource/Max_Lucado
au1025,http://dbpedia.org/resource/Max_Stirner
au1026,http://dbpedia.org/resource/Maxine_Hong_Kingston
au1027,http://dbpedia.org/resource/Maya_Angelou
au1028,http://dbpedia.org/resource/Meca_Tanaka
au1029,http://dbpedia.org/resource/Meg_Cabot
au1030,http://dbpedia.org/resource/Meg_Rosoff
au1031,http://dbpedia.org/resource/Megan_McDonald
au1032,http://dbpedia.org/resource/Megan_Whalen_Turner
au1033,http://dbpedia.org/resource/Melina_Marchetta
au1034,http://dbpedia.org/resource/Melissa_Marr
au1035,http://dbpedia.org/resource/Melvin_Burgess
au1036,http://dbpedia.org/resource/Meredith_Ann_Pierce
